"state_dist","state_id","district","office_id","state","primary_date","name","party","incumbent","first_name","last_name","unique_cand_id"
"TX09","TX",9,501,"Texas",NA,"Steve Mueller","R","False","Steve","Mueller","TX09_R_Mueller"
"TX10","TX",10,502,"Texas",NA,"Tawana Cadien","D","False","Tawana","Cadien","TX10_D_Cadien"
"TX10","TX",10,502,"Texas",NA,"Michael McCaul","R","True","Michael","McCaul","TX10_R_McCaul"
"TX11","TX",11,503,"Texas",NA,"Jim Riley","D","False","Jim","Riley","TX11_D_Riley"
"TX11","TX",11,503,"Texas",NA,"Mike Conaway","R","True","Mike","Conaway","TX11_R_Conaway"
"TX12","TX",12,504,"Texas",NA,"Dave Robinson","D","False","Dave","Robinson","TX12_D_Robinson"
"TX12","TX",12,504,"Texas",NA,"Kay Granger","R","True","Kay","Granger","TX12_R_Granger"
"TX13","TX",13,505,"Texas",NA,"Mac Thornberry","R","True","Mac","Thornberry","TX13_R_Thornberry"
"TX14","TX",14,506,"Texas",NA,"Nick Lampson","D","False","Nick","Lampson","TX14_D_Lampson"
"TX14","TX",14,506,"Texas",NA,"Randy Weber","R","False","Randy","Weber","TX14_R_Weber"
"TX15","TX",15,507,"Texas",NA,"Ruben Hinojosa","D","True","Ruben","Hinojosa","TX15_D_Hinojosa"
"TX15","TX",15,507,"Texas",NA,"Dale Brueggemann","R","False","Dale","Brueggemann","TX15_R_Brueggemann"
"TX16","TX",16,508,"Texas",NA,"Beto O'Rourke","D","False","Beto","O'Rourke","TX16_D_O'Rourke"
"TX16","TX",16,508,"Texas",NA,"Barbara Carrasco","R","False","Barbara","Carrasco","TX16_R_Carrasco"
"TX17","TX",17,509,"Texas",NA,"Bill Flores","R","True","Bill","Flores","TX17_R_Flores"
"TX18","TX",18,510,"Texas",NA,"Sheila Jackson Lee","D","True","Sheila","Jackson Lee","TX18_D_Jackson Lee"
"TX18","TX",18,510,"Texas",NA,"Sean Seibert","R","False","Sean","Seibert","TX18_R_Seibert"
"TX19","TX",19,511,"Texas",NA,"Randy Neugebauer","R","True","Randy","Neugebauer","TX19_R_Neugebauer"
"TX20","TX",20,512,"Texas",NA,"Joaquin Castro","D","False","Joaquin","Castro","TX20_D_Castro"
"TX20","TX",20,512,"Texas",NA,"David Rosa","R","False","Sheila","Lee","TX18_D_Lee"
"TX21","TX",21,513,"Texas",NA,"Candace Duval","D","False","Candace","Duval","TX21_D_Duval"
"TX21","TX",21,513,"Texas",NA,"Lamar Smith","R","True","Lamar","Smith","TX21_R_Smith"
"TX22","TX",22,514,"Texas",NA,"Kesha Rogers","D","False","Kesha","Rogers","TX22_D_Rogers"
"TX22","TX",22,514,"Texas",NA,"Pete Olson","R","True","Pete","Olson","TX22_R_Olson"
"TX23","TX",23,515,"Texas",NA,"Pete Gallego","D","False","Pete","Gallego","TX23_D_Gallego"
"TX23","TX",23,515,"Texas",NA,"Quico Canseco","R","True","Francisco","Canseco","TX23_R_Canseco"
"TX24","TX",24,516,"Texas",NA,"Tim Rusk","D","False","Tim","Rusk","TX24_D_Rusk"
"TX24","TX",24,516,"Texas",NA,"Kenny Marchant","R","True","Kenny","Marchant","TX24_R_Marchant"
"TX25","TX",25,517,"Texas",NA,"Elaine Henderson","D","False","Elaine","Henderson","TX25_D_Henderson"
"TX25","TX",25,517,"Texas",NA,"Roger Williams","R","False","Roger","Williams","TX25_R_Williams"
"TX26","TX",26,518,"Texas",NA,"David Sanchez","D","False","David","Sanchez","TX26_D_Sanchez"
"TX26","TX",26,518,"Texas",NA,"Michael Burgess","R","True","Michael","Burgess","TX26_R_Burgess"
"TX27","TX",27,519,"Texas",NA,"Rose Harrison","D","False","Rose","Harrison","TX27_D_Harrison"
"TX27","TX",27,519,"Texas",NA,"Blake Farenthold","R","True","Blake","Farenthold","TX27_R_Farenthold"
"TX28","TX",28,523,"Texas",NA,"Henry Cuellar","D","True","Henry","Cuellar","TX28_D_Cuellar"
"TX28","TX",28,523,"Texas",NA,"William Hayward","R","False","William","Hayward","TX28_R_Hayward"
"TX29","TX",29,520,"Texas",NA,"Gene Green","D","True","Gene","Green","TX29_D_Green"
"TX30","TX",30,521,"Texas",NA,"Eddie Bernice Johnson","D","True","Eddie","Bernice Johnson","TX30_D_Bernice Johnson"
"TX30","TX",30,521,"Texas",NA,"Travis Washington","R","False","Travis","Washington","TX30_R_Washington"
"TX31","TX",31,524,"Texas",NA,"Stephen Wyman","D","False","Stephen","Wyman","TX31_D_Wyman"
"TX31","TX",31,524,"Texas",NA,"John Carter","R","True","John","Carter","TX31_R_Carter"
"TX32","TX",32,525,"Texas",NA,"Katherine McGovern","D","False","Eddie","Johnson","TX30_D_Johnson"
"TX32","TX",32,525,"Texas",NA,"Pete Sessions","R","True","Pete","Sessions","TX32_R_Sessions"
"TX33","TX",33,606,"Texas",NA,"Marc Veasey","D","False","Marc","Veasey","TX33_D_Veasey"
"TX33","TX",33,606,"Texas",NA,"Chuck Bradley","R","False","Chuck","Bradley","TX33_R_Bradley"
"TX34","TX",34,607,"Texas",NA,"Filemon Vela","D","False","Filemon","Vela","TX34_D_Vela"
"TX34","TX",34,607,"Texas",NA,"Jessica Bradshaw","R","False","Jessica","Bradshaw","TX34_R_Bradshaw"
"TX35","TX",35,608,"Texas",NA,"Lloyd Doggett","D","True","Lloyd","Doggett","TX35_D_Doggett"
"TX35","TX",35,608,"Texas",NA,"Susan Narvaiz","R","False","Susan","Narvaiz","TX35_R_Narvaiz"
"TX36","TX",36,609,"Texas",NA,"Max Martin","D","False","Max","Martin","TX36_D_Martin"
"TX36","TX",36,609,"Texas",NA,"Steve Stockman","R","False","Steve","Stockman","TX36_R_Stockman"
"UT01","UT",1,528,"Utah",NA,"Donna McAleer","D","False","Donna","McAleer","UT01_D_McAleer"
"UT01","UT",1,528,"Utah",NA,"Rob Bishop","R","True","Rob","Bishop","UT01_R_Bishop"
"UT02","UT",2,529,"Utah",NA,"Jay Seegmiller","D","False","Jay","Seegmiller","UT02_D_Seegmiller"
"UT02","UT",2,529,"Utah",NA,"Chris Stewart","R","False","Chris","Stewart","UT02_R_Stewart"
"UT03","UT",3,530,"Utah",NA,"Soren Simonsen","D","False","Soren","Simonsen","UT03_D_Simonsen"
"UT03","UT",3,530,"Utah",NA,"Jason Chaffetz","R","True","Jason","Chaffetz","UT03_R_Chaffetz"
"UT04","UT",4,610,"Utah",NA,"Jim Matheson","D","True","Jim","Matheson","UT04_D_Matheson"
"UT04","UT",4,610,"Utah",NA,"Mia Love","R","False","Mia","Love","UT04_R_Love"
"VA01","VA",1,534,"Virginia",NA,"Adam Cook","D","False","Adam","Cook","VA01_D_Cook"
"VA01","VA",1,534,"Virginia",NA,"Rob Wittman","R","True","Rob","Wittman","VA01_R_Wittman"
"VA02","VA",2,535,"Virginia",NA,"Paul Hirschbiel","D","False","Paul","Hirschbiel","VA02_D_Hirschbiel"
"VA02","VA",2,535,"Virginia",NA,"Scott Rigell","R","True","Scott","Rigell","VA02_R_Rigell"
"VA03","VA",3,536,"Virginia",NA,"Bobby Scott","D","True","Bobby","Scott","VA03_D_Scott"
"VA03","VA",3,536,"Virginia",NA,"Dean Longo","R","False","Dean","Longo","VA03_R_Longo"
"VA04","VA",4,537,"Virginia",NA,"Ella Ward","D","False","Ella","Ward","VA04_D_Ward"
"VA04","VA",4,537,"Virginia",NA,"Randy Forbes","R","True","Randy","Forbes","VA04_R_Forbes"
"VA05","VA",5,538,"Virginia",NA,"John Douglass","D","False","John","Douglass","VA05_D_Douglass"
"VA05","VA",5,538,"Virginia",NA,"Robert Hurt","R","True","Robert","Hurt","VA05_R_Hurt"
"VA06","VA",6,539,"Virginia",NA,"Andy Schmookler","D","False","Andy","Schmookler","VA06_D_Schmookler"
"VA06","VA",6,539,"Virginia",NA,"Robert Goodlatte","R","True","Bob","Goodlatte","VA06_R_Goodlatte"
"VA07","VA",7,540,"Virginia",NA,"Wayne Powell","D","False","Wayne","Powell","VA07_D_Powell"
"VA07","VA",7,540,"Virginia",NA,"Eric Cantor","R","True","Eric","Cantor","VA07_R_Cantor"
"VA08","VA",8,541,"Virginia",NA,"James Moran","D","True","Jim","Moran","VA08_D_Moran"
"VA08","VA",8,541,"Virginia",NA,"Patrick Murray","R","False","Patrick","Murray","VA08_R_Murray"
"VA09","VA",9,542,"Virginia",NA,"Anthony Flaccavento","D","False","Anthony","Flaccavento","VA09_D_Flaccavento"
"VA09","VA",9,542,"Virginia",NA,"Morgan Griffith","R","True","Morgan","Griffith","VA09_R_Griffith"
"VA10","VA",10,543,"Virginia",NA,"Kristin Cabral","D","False","Kristin","Cabral","VA10_D_Cabral"
"VA10","VA",10,543,"Virginia",NA,"Frank Wolf","R","True","Frank","Wolf","VA10_R_Wolf"
"WV01","WV",1,575,"West Virginia",NA,"Sue Thorn","D","False","Susan","Thorn","WV01_D_Thorn"
"WV01","WV",1,575,"West Virginia",NA,"David McKinley","R","True","David","McKinley","WV01_R_McKinley"
"WV02","WV",2,576,"West Virginia",NA,"Howard Swint","D","False","Howard","Swint","WV02_D_Swint"
"WV02","WV",2,576,"West Virginia",NA,"Shelley Capito","R","True","Shelley","Capito","WV02_R_Capito"
"WV03","WV",3,577,"West Virginia",NA,"Nick Rahall","D","True","Nick","Rahall","WV03_D_Rahall"
"WV03","WV",3,577,"West Virginia",NA,"Rick Snuffer","R","False","Rick","Snuffer","WV03_R_Snuffer"
